date,price,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year
1978/7/7,812.46,-0.792478173,0.866963795,1.549233525,1.689314037,-0.029284204,0.023907044,-0.10521041
1978/7/14,839.83,3.368781232,2.835831918,1.675984179,1.807518506,0.020424777,0.082631844,-0.07298416
1978/7/21,833.42,-0.763249705,1.393139088,1.558302429,1.808168876,0.017668966,0.072695446,-0.097463776
1978/7/28,856.29,2.744114612,2.962491901,2.014606675,1.856791637,0.053947271,0.120622415,-0.037952071
1978/8/4,888.43,3.753401301,3.237221035,2.607170985,1.939306561,0.057868854,0.152368476,-0.000292565
1978/8/11,890.85,0.272390622,0.740632351,2.083371094,1.885943255,0.068908833,0.148017371,0.022672483
1978/8/18,896.83,0.671269013,1.458157939,2.099625807,1.773943988,0.047343774,0.191499821,0.038622782
1978/8/25,895.53,-0.144955008,0.936632361,1.593160922,1.7183331,0.007991626,0.18418756,0.046889247
1978/9/1,879.33,-1.808984624,0.900025683,1.008862084,1.721755531,-0.01293147,0.176660288,0.008047598
1978/9/8,907.74,3.230868957,2.402965894,1.424445469,1.727933581,0.01216507,0.196630547,0.059157099
1978/9/15,878.55,-3.215678498,3.215678498,1.863825609,1.840584615,-0.018960839,0.142888736,0.025373187
1978/9/22,862.44,-1.833703261,1.478572648,1.999310681,1.869026093,-0.019207806,0.140039656,0.027766523
1978/9/29,865.82,0.391911321,0.924122258,2.005334825,1.873789298,-0.046180624,0.143207986,0.02208686
1978/10/6,880.02,1.640063755,1.399829064,1.754550617,1.754122393,0.001673212,0.143506848,0.047206521
1978/10/13,897.09,1.939728643,1.112474716,1.228749672,1.730733696,0.040176708,0.128230604,0.091828538
1978/10/20,838.01,-6.585738332,4.142282268,1.894677077,1.82904956,-0.03211984,0.03101624,0.036756155
1978/10/27,806.05,-3.813796971,4.010691997,2.666319511,1.893505473,-0.084054908,-0.03734534,-0.020214421
1978/11/3,823.11,2.116494014,4.384343403,3.412448096,2.197148061,-0.082466642,-0.007212727,0.016260464
1978/11/10,807.09,-1.946276925,1.799273487,3.584147789,2.225574356,-0.036896934,-0.039978589,-0.045868848
1978/11/17,797.73,-1.159721964,1.545056933,2.934841455,2.276276404,-0.01032194,-0.058003188,-0.045503494
1978/11/24,810.12,1.553157083,0.76090908,2.122395726,2.264683354,-0.015781609,-0.025935144,-0.040619597
1978/12/1,811.5,0.170345134,2.929195675,1.758608794,2.308535836,0.005464075,-0.042523067,-0.015145999
1978/12/8,811.85,0.043130006,1.857054837,1.773054131,2.195317197,0.017700224,-0.055142395,-0.004146069
1978/12/15,805.35,-0.800640512,1.5150582,1.765554448,2.19835766,-0.005888017,-0.037779132,-0.012228328
1978/12/22,808.47,0.387409201,2.602595145,2.225975964,2.3382304,-0.003733826,-0.017678793,-0.025787171
1978/12/29,805.01,-0.427968879,1.360594704,1.833825721,2.33496087,-0.008425202,-0.017021796,-0.031473706
1979/1/5,830.73,3.194991367,2.398727966,1.969244004,2.442148641,0.031514248,0.022487261,0.046931908
1979/1/12,836.28,0.668087104,1.366268222,1.932046509,2.210814137,0.034398308,-0.004227046,0.078055509
1979/1/19,837.49,0.144688382,1.730281724,1.713968154,2.020779948,0.040347325,0.004883492,0.077933946
1979/1/26,859.75,2.657942184,2.533761597,2.007259877,1.866564797,0.034933131,0.004040687,0.1251505
1979/2/2,834.63,-2.921779587,2.482116894,2.028107109,1.923468415,-0.001973023,-0.060556262,0.082585348
1979/2/9,822.23,-1.485688269,0.954914154,1.925268592,1.87428985,-0.018221113,-0.077027558,0.059588397
1979/2/16,827.01,0.581345852,0.65310193,1.655973644,1.865305921,-0.038080837,-0.07785199,0.098739189
1979/2/23,823.28,-0.451022358,1.362740475,1.363218363,1.734767987,-0.01359884,-0.080678481,0.088649106
1979/3/2,815.75,-0.914634146,1.715090856,1.171461854,1.722937656,-0.007881007,-0.07230505,0.091581807
1979/3/9,842.86,3.323322096,2.239656758,1.492647505,1.783320869,0.019165427,-0.071474211,0.111102323
1979/3/16,852.82,1.18169091,0.965759438,1.570811882,1.646917893,0.035880867,-0.029286893,0.109417075
1979/3/23,859.75,0.812598204,1.289838418,1.552586368,1.641021536,0.053938094,-0.003119058,0.136483807
1979/3/30,862.18,0.282640302,1.923815063,1.604767419,1.601445461,0.022921956,-0.004204107,0.138401817
1979/4/6,875.69,1.566958176,2.592266116,1.692919759,1.703611952,0.026816913,-0.004920343,0.137880402
1979/4/12,870.5,-0.59267549,0.938688349,1.686151986,1.637645837,0.012503635,-0.029640281,0.094789531
1979/4/20,856.98,-1.553130385,0.59735784,1.513031842,1.476278858,-0.006031223,0.022636961,0.054355315
1979/4/27,856.64,-0.039674205,1.262573222,1.347721382,1.374650218,-0.021754274,0.062762856,0.023073616
1979/5/4,847.54,-1.062289877,1.17318827,0.99295192,1.392839728,-0.026375646,0.029680116,0.022253314
1979/5/11,830.56,-2.003445265,1.144488756,1.044402022,1.43378863,-0.030829191,0.02907978,-0.012061377
1979/5/18,841.91,1.366547871,2.158784435,1.434758671,1.500125627,-0.017195088,0.055382147,-0.005833383
1979/5/25,836.28,-0.668717559,1.079687853,1.389037328,1.447175376,-0.013285509,0.032291512,0.005518883
1979/6/1,821.21,-1.802028029,1.356005166,1.434741552,1.373537744,-0.011257465,0.011965496,-0.03106638
1979/6/8,835.15,1.69749516,1.835096991,1.607393611,1.44598254,-0.008029362,0.028699883,-0.028025092
1979/6/15,843.3,0.975872598,0.923187451,1.298494365,1.415428293,0.008394318,0.047122369,0.007562995
1979/6/22,849.1,0.68777422,1.150243093,1.316133175,1.350963962,0.03396208,0.050255421,0.031688173
1979/6/29,841.98,-0.838534919,0.776115887,1.171160856,1.199618109,0.008178172,0.045924895,0.028121375
1979/7/6,846.16,0.496448847,1.43946412,1.072252638,1.241349424,0.003391438,0.018574025,0.041478965
1979/7/13,833.53,-1.492625508,2.299801456,1.416406139,1.383219725,-0.018337063,-0.003288372,-0.007501518
1979/7/20,828.07,-0.655045409,0.911784819,1.356791571,1.353987358,-0.016520582,-0.011247895,-0.006419332
1979/7/27,839.76,1.411716401,1.720869009,1.592979851,1.39962742,-0.007563581,-0.023250945,-0.019304208
1979/8/3,846.16,0.762122511,1.381347052,1.578450584,1.419365611,0.015152424,0.013814505,-0.047578312
1979/8/10,867.06,2.469982036,2.187529545,1.550382606,1.421761037,0.047085391,0.054522457,-0.026704832
1979/8/17,883.36,1.879916038,1.220215441,1.627490262,1.433471669,0.051919596,0.068137024,-0.015019569
1979/8/24,880.2,-0.35772505,0.7154501,1.376135534,1.38009208,0.040228798,0.069138082,-0.017118354
1979/8/31,887.63,0.844126335,0.446489434,1.14242113,1.264374784,0.023723848,0.088115231,0.009439005
1979/9/7,874.15,-1.518650789,0.903529624,0.82142115,1.262736632,-0.0104261,0.037123603,-0.037003988
1979/9/14,879.1,0.566264371,1.074186352,0.784913878,1.25639857,-0.001249716,0.030815412,0.000626032
1979/9/21,893.94,1.688090092,2.251165965,1.168842844,1.37931941,0.007108818,0.039767374,0.03652428
1979/9/28,878.58,-1.718236123,0.993355259,1.3055593,1.342143671,0.00506778,0.01902155,0.014737474
1979/10/5,897.61,2.165995129,2.806801885,1.781377365,1.384393707,0.021055625,0.025031689,0.019988182
1979/10/12,838.99,-6.530675906,5.018883479,2.767551647,1.726651929,-0.06146945,-0.036197588,-0.064764962
1979/10/19,814.68,-2.897531556,1.952347465,2.692847022,1.7459418,-0.072730998,-0.049359378,-0.027839763
1979/10/26,809.3,-0.66038199,0.471350714,2.562345886,1.670108772,-0.098383485,-0.055262421,0.004032008
1979/11/2,818.94,1.191152848,1.876930681,2.329878085,1.644225533,-0.023897782,-0.03374472,-0.005066152
1979/11/9,806.48,-1.521478985,1.948860722,1.562372396,1.704945973,-0.010065302,-0.028992487,-0.000755802
1979/11/16,815.7,1.143239758,0.973365738,1.317626964,1.726438943,0.007908069,-0.031131594,0.022526419
1979/11/23,811.77,-0.481794777,0.962363614,1.440380189,1.769428458,-0.00875522,-0.029308366,0.002036735
1979/11/30,822.35,1.303324833,1.156731587,1.260330415,1.790528622,0.019678107,0.001388195,0.013370302
1979/12/7,833.19,1.318173527,1.878762084,1.242805756,1.857576599,0.021441707,-0.002346884,0.026285644
1979/12/14,842.75,1.147397352,1.086186824,1.271011027,1.760495004,0.038163519,-0.0006522,0.046439436
1979/12/21,838.91,-0.455651142,0.708395135,1.207518907,1.736748327,0.020137411,-0.012000942,0.037651366
1979/12/28,838.91,0,0.233636505,0.976745137,1.522317879,0.006865181,-0.003646167,0.042111278
1980/1/4,828.84,-1.200367143,2.196898356,1.056279205,1.287152452,-0.016505488,-0.020468942,-0.002275107
1980/1/11,858.53,3.582114763,3.252738767,1.597917191,1.395518394,0.023387491,0.029992922,0.026605921
1980/1/18,867.15,1.004041792,0.585885176,1.567289701,1.405062932,0.033662729,0.047194078,0.035415348
1980/1/25,876.11,1.033269907,1.584500951,1.905005813,1.380693788,0.057031514,0.043286177,0.019028787
1980/2/1,881.48,0.612936732,0.857198297,1.570080798,1.289721919,0.026731739,0.041741515,0.056132658
1980/2/8,895.73,1.616599356,2.34151654,1.342275241,1.403734486,0.032958542,0.033065762,0.089391046
1980/2/15,884.98,-1.200138435,2.105545198,1.722190247,1.498999618,0.010124299,0.001833907,0.070095888
1980/2/22,868.77,-1.831679812,2.072363217,1.844155813,1.575302254,-0.014418932,-0.012985685,0.055254591
1980/2/29,863.14,-0.648042635,1.129182638,1.912151898,1.5128373,-0.036383732,-0.027590325,0.058093779
1980/3/7,820.56,-4.933151053,4.161549691,2.367160186,1.769117539,-0.072792605,-0.061305268,-0.026457537
1980/3/14,811.69,-1.080969094,2.058350395,2.355361485,1.881613811,-0.065702085,-0.076680696,-0.048228231
1980/3/21,785.15,-3.269721199,2.029099779,2.344545626,2.03123575,-0.090356142,-0.121697206,-0.08676941
1980/3/28,777.65,-0.955231484,2.250525377,2.624881311,2.035704669,-0.052293556,-0.114878554,-0.098042172
1980/4/3,784.13,0.833279753,0.471934675,1.702477557,1.803970995,-0.033953849,-0.126424616,-0.104557549
1980/4/11,791.55,0.946271664,2.959968373,1.927882051,2.001811261,0.008151309,-0.056544178,-0.090695003
1980/4/18,763.4,-3.556313562,2.716189754,2.099654545,2.096118661,-0.018324439,-0.06294496,-0.109197414
1980/4/25,803.58,5.263295782,5.822635578,2.992682095,2.509905101,0.02480456,-0.007067836,-0.061939671
1980/5/2,810.92,0.913412479,1.443540158,3.235583466,2.435073736,0.024470975,-0.009793147,-0.0432074
1980/5/9,805.8,-0.631381641,1.905243427,2.971902229,2.418381922,0.055541001,-0.00084317,-0.029811212
1980/5/16,826.88,2.616033755,2.690493919,2.96547827,2.469892814,0.028995246,0.013706019,-0.017852264
1980/5/23,854.1,3.291892415,2.80693692,2.211553606,2.60970567,0.053248163,0.052145312,0.021308653
1980/5/30,850.85,-0.380517504,1.647348086,2.262505588,2.40018887,0.055907173,0.034656776,0.036093082
1980/6/6,861.52,1.254040078,2.086149145,2.307732017,2.402505433,0.041892415,0.034001848,0.031575166
1980/6/13,876.37,1.723697651,1.822360479,2.090698657,2.385277158,0.02607423,0.039893207,0.039214989
1980/6/20,869.71,-0.759952988,1.392106074,1.736990946,2.313742216,0.022166069,0.036714308,0.024272759
1980/6/27,881.83,1.393567971,1.578687149,1.719825712,2.405971588,0.023574612,0.051161626,0.047328915
1980/7/3,888.91,0.802875838,2.380277378,1.79335777,2.357664005,0.014309025,0.072474784,0.05052236
1980/7/11,887.13,-0.200245244,1.382592163,1.683415691,2.246530873,0.020029665,0.033312756,0.064304824
1980/7/18,923.98,4.15384442,2.529505259,1.967765487,1.972103346,0.047798328,0.065536528,0.115823541
1980/7/25,918.09,-0.637459685,1.14504643,1.859355307,1.947228869,0.03282672,0.047916358,0.09327665
1980/8/1,931.48,1.458462678,1.17090917,1.557013255,1.886034348,0.049992673,0.056722784,0.100831994
1980/8/8,954.69,2.491733585,2.674238846,1.879924926,1.884679758,0.03323665,0.065823407,0.10106567
1980/8/15,966.72,1.2600949,1.832008296,1.705550685,1.803435706,0.052968663,0.092363669,0.094366963
1980/8/22,958.19,-0.882365111,1.89713671,1.893573255,1.824251425,0.028674797,0.102927127,0.088604863
1980/8/29,932.59,-2.671703942,2.697794801,2.275294663,1.875221896,-0.023148876,0.080462034,0.050651736
1980/9/5,940.96,0.897500509,1.327485819,1.938606406,1.833982341,-0.026646806,0.146729063,0.076428531
1980/9/12,936.52,-0.471858527,1.351810917,1.818557061,1.830624411,-0.022615556,0.15379024,0.065316801
1980/9/19,963.74,2.906504933,2.787981036,2.041268143,1.931398902,0.033401602,0.227459721,0.078081303
1980/9/26,940.1,-2.45294374,3.576690809,2.260992145,2.031100021,-0.00091396,0.208898605,0.070022081
1980/10/3,950.68,1.12541219,3.058185299,2.693667015,2.170732783,0.015119805,0.212401005,0.059123673
1980/10/10,950.68,0,1.57992174,2.750694721,2.091600823,-0.013551373,0.201035942,0.133124352
1980/10/17,956.14,0.574325746,1.714562208,2.482340014,2.139060471,0.017062015,0.252475766,0.173638729
1980/10/24,943.6,-1.311523417,2.230844855,2.145878526,2.227388445,-0.007447301,0.174245252,0.165945879
1980/10/31,924.49,-2.025222552,1.572700297,1.774507275,2.135593566,-0.027548702,0.140050806,0.128886121
1980/11/7,932.42,0.85777023,2.243399063,1.940376606,2.169876129,-0.024808082,0.157135766,0.156160103
1980/11/14,986.35,5.78387422,5.636944724,2.920972235,2.481526797,0.045305214,0.192857488,0.209206816
1980/11/21,989.93,0.362954327,1.410249911,2.715823499,2.37423139,0.070784973,0.1590329,0.219471032
1980/11/28,993.34,0.344468801,1.473841585,2.691108821,2.386427704,0.065335364,0.167467826,0.207928498
1980/12/5,956.23,-3.735880967,1.830189059,2.58780632,2.426292549,-0.030536828,0.109933606,0.1476734
1980/12/12,917.15,-4.086882863,2.677180176,1.847865183,2.417059144,-0.07352035,0.046532857,0.088282409
1980/12/19,937.2,2.186120046,2.792345854,2.193389169,2.351697064,-0.056516399,0.07760058,0.117163939
1980/12/26,966.38,3.113529663,0.864276569,2.040997914,2.168871337,0.010614601,0.095880158,0.15194717
1981/1/2,972.78,0.662265361,1.262443345,1.899061486,2.142414804,0.060655291,0.094351509,0.173664398
1981/1/9,968.69,-0.420444499,4.008100495,2.231791566,2.333542995,0.033600085,0.09193692,0.128312348
1981/1/16,973.29,0.474868121,0.847536364,1.745589193,2.218267287,0.007150396,0.053366956,0.122400969
1981/1/23,940.19,-3.400836339,3.164524448,2.320651163,2.3509193,-0.033501922,0.024071714,0.0731415
1981/1/30,947.27,0.753039279,1.12530446,2.286366442,2.257744749,-0.022112337,0.016951518,0.07463584
1981/2/6,952.3,0.530999609,2.125054103,1.815604844,1.965087197,-0.021566029,-0.00250343,0.063155192
1981/2/13,931.57,-2.176835031,1.792502363,2.051846343,1.996941568,-0.00916836,-0.036360063,0.052645258
1981/2/20,936.09,0.4852024,1.47492942,1.629447586,1.997032221,-0.011802337,-0.023064319,0.077488864
1981/2/27,974.58,4.111784123,3.135382282,2.131967042,2.105798323,0.023395989,0.045025145,0.129109994
1981/3/6,964.62,-1.021978699,1.371873012,1.943671769,1.997022726,0.035477742,0.025144533,0.17556303
1981/3/13,985.77,2.192573241,2.296241007,2.06960643,1.955680656,0.05307182,0.052588306,0.214466114
1981/3/20,992.8,0.713148097,1.645414245,2.112227636,2.020775462,0.018695233,0.030153361,0.264471757
1981/3/27,994.78,0.199435939,2.058823529,1.843087948,2.087140477,0.031266198,0.058164025,0.279213014
1981/4/3,1007.11,1.239470034,2.209533766,2.052503137,1.937259916,0.021648052,0.059357513,0.284366113
1981/4/10,1000.27,-0.679171094,0.732789864,1.661640351,1.927697708,0.007524174,0.052162663,0.263685175
1981/4/16,1005.58,0.530856669,1.64855489,1.662425512,1.801366912,0.010856672,0.051707909,0.317238669
1981/4/24,1020.35,1.468804073,1.433003839,1.50597059,1.827008527,0.013146528,0.081337431,0.269755345
1981/5/1,995.59,-2.426618317,2.789238987,1.650896895,1.882357267,-0.004678737,0.076907268,0.227728999
1981/5/8,976.4,-1.927500276,0.669954499,1.635188054,1.788811612,-0.029018079,0.047167585,0.211715066
1981/5/15,985.95,0.978082753,2.30540762,1.799401236,1.858018128,-0.033713922,-0.000405536,0.192373742
1981/5/22,971.72,-1.443278057,1.425021553,1.797405665,1.715488068,-0.023975733,-0.01839524,0.137712212
1981/5/29,991.75,2.061293377,1.059976125,1.365089949,1.68949666,0.015721016,-0.00160066,0.165599107
1981/6/5,993.79,0.205697,1.13234182,1.480686779,1.592505061,0.007951722,0.039279253,0.153530969
1981/6/12,1006.28,1.256804758,1.363467131,1.245201657,1.569009469,0.035565801,0.097181486,0.148236475
1981/6/19,996.19,-1.002703025,1.67349048,1.307318889,1.536898381,0.004476935,0.062942808,0.145427786
1981/6/26,992.87,-0.333269758,1.384274084,1.388393379,1.468126741,-0.000925749,0.027411577,0.125919962
1981/7/2,959.19,-3.392186288,2.558240253,1.744867987,1.620247607,-0.04679612,-0.013970271,0.079063122
1981/7/10,955.67,-0.366976303,1.011269926,1.656818686,1.567140526,-0.040674972,-0.013440832,0.077260379
1981/7/17,958.9,0.337982776,1.115447801,1.517308016,1.540677523,-0.034213945,-0.014784905,0.037793026
1981/7/24,936.74,-2.310981333,1.65606424,1.585255555,1.446246294,-0.023405165,-0.003669471,0.020313913
1981/7/31,952.34,1.665350044,1.594892927,1.344418723,1.523324497,-0.003484466,0.005352223,0.022394469
1981/8/7,942.54,-1.029044249,1.159249848,1.381413704,1.427811349,-0.017061216,-0.010248871,-0.012726644
1981/8/14,936.93,-0.595200204,1.312411144,1.43065454,1.418427148,0.000202831,0.005753728,-0.030815541
1981/8/21,920.57,-1.746128313,0.833573479,1.225031849,1.399560261,-0.033359934,-0.016579602,-0.039261524
1981/8/28,892.22,-3.079613718,1.38501146,1.172561483,1.420616064,-0.053387655,-0.084508198,-0.043288047
1981/9/4,861.68,-3.422922598,2.527403555,1.51459991,1.517610766,-0.080315498,-0.106715598,-0.084254379
1981/9/11,872.81,1.291662798,2.51717575,1.815791061,1.587917872,-0.0518809,-0.114590625,-0.068028446
1981/9/18,836.19,-4.195643955,3.43373701,2.465831944,1.758706449,-0.062798413,-0.15774577,-0.132348974
1981/9/25,824.01,-1.456606752,2.696755522,2.793767959,1.770249389,-0.043716925,-0.171666097,-0.123486863
1981/10/2,860.73,4.456256599,2.205070327,2.713184652,1.869732755,-0.013840355,-0.145346586,-0.094616485
1981/10/9,873,1.42553414,2.542028278,2.719397784,1.988614462,0.044021096,-0.127235646,-0.081709934
1981/10/16,851.69,-2.441008018,2.156930126,2.400196063,2.030353286,0.033591825,-0.153036059,-0.109241324
1981/10/23,837.99,-1.608566497,1.63204922,2.134019488,2.033449643,-0.026419435,-0.178722987,-0.111922425
1981/10/30,852.55,1.737490901,2.577596391,2.227151004,2.151645189,-0.023424971,-0.143673601,-0.077815877
1981/11/6,852.45,-0.011729517,1.90839247,2.068742052,2.201310299,0.000892343,-0.126945924,-0.085766071
1981/11/13,855.88,0.40236964,0.77071969,1.722189443,2.196072483,0.021348703,-0.131923526,-0.132275561
1981/11/20,852.93,-0.344674487,1.035191849,1.5729751,2.166920849,0.000445722,-0.122247149,-0.138393624
1981/11/27,885.94,3.870188644,4.003845568,1.929537394,2.289957683,0.039286762,-0.106690194,-0.10812008
1981/12/4,892.69,0.761902612,1.137774567,1.736882919,2.175007585,0.043008366,-0.101731754,-0.066448449
1981/12/11,886.51,-0.692289597,1.151575575,1.83209689,1.984827465,0.039370171,-0.119022538,-0.03340784
1981/12/18,875.76,-1.212620275,0.815557636,1.777188336,1.828060975,-0.01149062,-0.120890593,-0.065556978
1981/12/24,873.38,-0.271763954,0.423632045,0.882134956,1.679607785,-0.021631249,-0.120348082,-0.096235435
1981/12/31,875,0.185486272,0.772859466,0.79090618,1.53217705,-0.012983497,-0.087771974,-0.100516047
1982/1/8,866.53,-0.968,2.457142857,1.117298001,1.557194778,-0.010539417,-0.093274875,-0.105462016
1982/1/15,847.6,-2.18457526,1.328286384,1.245480188,1.531881208,-0.029517507,-0.116070497,-0.129139311
